"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,2983036,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,28956113,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,125665882,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,3064383606,2023
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,774984655,2023
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,224898821,2023
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,27505773,2023
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,7641684,2023
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,36114240,2023
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,520957799,2023
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,4174337,2023
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,37474180,2023
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,157055040,2023
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,11356843,2023
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,515251,2023
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,8326630,2023
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,2429881332,2023
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,60755194,2023
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,1185621,2023
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,218131322,2023
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,208656270,2023
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,94499257,2023
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,11527849047,2023
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,1411814,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,10221738,2023
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,1531028,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,162887922,2023
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,738904270,2023
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,2545142363,2023
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,61311438,2023
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,139581015,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,27555321,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,110733,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,4384058,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,23001438,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,2983252,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,120159291,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,123281414,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,8879973,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,96113,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,11061760,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,408404,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,744035,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,371725,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,1991177.0000000002,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,27290698,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,145600342,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,2492973,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,11313342,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,112677196,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,6012681,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,220150,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,2236711,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,17702024,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,96982222,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,4171094,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,10437738,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,23233,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,9485486,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,582472949,2023
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,33477633620,2023
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,143691122,2023
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,3501990815,2023
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,244389347.00000003,2023
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,179857584,2023
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,37669003,2023
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,15187343,2023
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,31940213,2023
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,7832390.999999999,2023
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,3334334,2023
"Ores, slag and ash",526,"Uranium and Thorium Ore",52612,"Mineral Products",5,1271095,2023
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,10990827,2023
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,14494363,2023
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,66830738,2023
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,302163181,2023
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,419745,2023
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,9467249,2023
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,840,2023
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,20212239,2023
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,6472957.000000001,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,17856439,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,42063.99999999999,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,696031,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,338056,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Non-Petroleum Gas",52705,"Mineral Products",5,2640,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,31187532,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,70845932,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,677131.9999999999,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,43763316890,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,10790497421,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,55609680,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,6064736,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,624447663,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,70709,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,6296316,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,555807590,2023
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,4603601,2023
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,17560315,2023
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,640770337,2023
"Inorganic chemicals",628,"Alkali, alkaline-earth, rare-earth metals, scandium, yttrium, and mercury",62805,"Chemical Products",6,93965,2023
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,92662,2023
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,234004,2023
"Inorganic chemicals",628,"Nitric Acids",62808,"Chemical Products",6,1160987,2023
