"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Animal or vegetable fats, oils, & waxes",315,"Ground Nut Oil",31508,"Animal and Vegetable Bi-Products",3,2088,2023
"Animal or vegetable fats, oils, & waxes",315,"Pure Olive Oil",31509,"Animal and Vegetable Bi-Products",3,820135,2023
"Animal or vegetable fats, oils, & waxes",315,"Olive Oil",31510,"Animal and Vegetable Bi-Products",3,323876,2023
"Animal or vegetable fats, oils, & waxes",315,"Palm Oil",31511,"Animal and Vegetable Bi-Products",3,14905923,2023
"Animal or vegetable fats, oils, & waxes",315,"Seed Oils",31512,"Animal and Vegetable Bi-Products",3,3506857733,2023
"Animal or vegetable fats, oils, & waxes",315,"Coconut Oil",31513,"Animal and Vegetable Bi-Products",3,1736044,2023
"Animal or vegetable fats, oils, & waxes",315,"Rapeseed Oil",31514,"Animal and Vegetable Bi-Products",3,1593986643,2023
"Animal or vegetable fats, oils, & waxes",315,"Other Pure Vegetable Oils",31515,"Animal and Vegetable Bi-Products",3,47649071,2023
"Animal or vegetable fats, oils, & waxes",315,"Other Vegetable Oils",31516,"Animal and Vegetable Bi-Products",3,22978601,2023
"Animal or vegetable fats, oils, & waxes",315,"Margarine",31517,"Animal and Vegetable Bi-Products",3,209534229,2023
"Animal or vegetable fats, oils, & waxes",315,"Inedible Fats and Oils",31518,"Animal and Vegetable Bi-Products",3,84302126,2023
"Animal or vegetable fats, oils, & waxes",315,"Glycerol",31520,"Animal and Vegetable Bi-Products",3,52267,2023
"Animal or vegetable fats, oils, & waxes",315,"Vegetable waxes and beeswax",31521,"Animal and Vegetable Bi-Products",3,108047,2023
"Animal or vegetable fats, oils, & waxes",315,"Fat and Oil Residues",31522,"Animal and Vegetable Bi-Products",3,7553088,2023
"Preparations of fish, crustacenas, & molluscs",416,"Sausages",41601,"Foodstuffs",4,98530242,2023
"Preparations of fish, crustacenas, & molluscs",416,"Other Prepared Meat",41602,"Foodstuffs",4,55108242,2023
"Preparations of fish, crustacenas, & molluscs",416,"Animal Extracts",41603,"Foodstuffs",4,2581306,2023
"Preparations of fish, crustacenas, & molluscs",416,"Processed Fish",41604,"Foodstuffs",4,43881955,2023
"Preparations of fish, crustacenas, & molluscs",416,"Processed Crustaceans",41605,"Foodstuffs",4,11624932,2023
"Sugars & confectioneries",417,"Raw Sugar",41701,"Foodstuffs",4,368461783,2023
"Sugars & confectioneries",417,"Other Sugars",41702,"Foodstuffs",4,16259417,2023
"Sugars & confectioneries",417,"Molasses",41703,"Foodstuffs",4,82774714,2023
"Sugars & confectioneries",417,"Confectionery Sugar",41704,"Foodstuffs",4,147001771,2023
"Cocoa & cocoa preparations",418,"Cocoa Beans",41801,"Foodstuffs",4,7829.000000000001,2023
"Cocoa & cocoa preparations",418,"Cocoa Shells",41802,"Foodstuffs",4,11544,2023
"Cocoa & cocoa preparations",418,"Cocoa Paste",41803,"Foodstuffs",4,306474,2023
"Cocoa & cocoa preparations",418,"Cocoa Butter",41804,"Foodstuffs",4,565107,2023
"Cocoa & cocoa preparations",418,"Cocoa Powder",41805,"Foodstuffs",4,2216210,2023
"Cocoa & cocoa preparations",418,"Chocolate",41806,"Foodstuffs",4,526220851,2023
"Preparations of cereals, flour, starch or milk",419,"Malt Extract",41901,"Foodstuffs",4,123236403,2023
"Preparations of cereals, flour, starch or milk",419,"Pasta",41902,"Foodstuffs",4,77272959,2023
"Preparations of cereals, flour, starch or milk",419,"Tapioca",41903,"Foodstuffs",4,271,2023
"Preparations of cereals, flour, starch or milk",419,"Prepared Cereals",41904,"Foodstuffs",4,28119648,2023
"Preparations of cereals, flour, starch or milk",419,"Baked Goods",41905,"Foodstuffs",4,399801886,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,10195396,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,5908701,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,299975,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,8075981,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,153991576,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,729725,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,32033169,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,140017817,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,34278664,2023
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,145880000,2023
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,61955049,2023
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,174182520,2023
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,9846126,2023
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,32982034,2023
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,215018654,2023
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,10462242,2023
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,237348058,2023
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,66041630,2023
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,2793849,2023
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,16434.999999999996,2023
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,2837347,2023
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,43513103,2023
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,76477198,2023
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,1723134,2023
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,259537649,2023
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,328057453,2023
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,290089394,2023
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,416872794,2023
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,18496,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,794935660,2023
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,8,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,45889635,2023
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,278366081,2023
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,1046515,2023
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,94053656,2023
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,173308173,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,9981261,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,6654574,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,167866459,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,325387,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,14156725,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,30056832,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,230131,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,5455388,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,630762.0000000001,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,163532279,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,353541,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,2465947,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,185299,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,207474,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,310327,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,753259,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,10039018,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,1676939,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,13531491,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,1742781.9999999998,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,125309.00000000001,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,7652739.999999999,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,37872004,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Asbestos",52524,"Mineral Products",5,279190979,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Mica",52525,"Mineral Products",5,1760880,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,405558,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Borax",52528,"Mineral Products",5,2190342,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,6237491,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,93367022,2023
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,1222725326,2023
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,5568,2023
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,954917802,2023
"Ores, slag and ash",526,"Nickel Ore",52604,"Mineral Products",5,370865893,2023
"Ores, slag and ash",526,"Cobalt Ore",52605,"Mineral Products",5,366587,2023
"Ores, slag and ash",526,"Aluminium Ore",52606,"Mineral Products",5,201200.00000000003,2023
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,528404573.00000006,2023
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,307965217,2023
"Ores, slag and ash",526,"Tin Ores",52609,"Mineral Products",5,37463454,2023
"Ores, slag and ash",526,"Chromium Ore",52610,"Mineral Products",5,1111633,2023
"Ores, slag and ash",526,"Tungsten Ore",52611,"Mineral Products",5,13696357,2023
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,628610,2023
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,8655,2023
"Ores, slag and ash",526,"Niobium, Tantalum, Vanadium and Zirconium Ore",52615,"Mineral Products",5,13578514,2023
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,1484021506,2023
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,47802017.00000001,2023
"Ores, slag and ash",526,"Granulated Slag",52618,"Mineral Products",5,21117,2023
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,103602273.00000001,2023
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,4835805,2023
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,1493938,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,27229051420,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Lignite",52702,"Mineral Products",5,37660173,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,13335913,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,343634453,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,581,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,120819741,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,8818811,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,121706937916.99998,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,52087319673,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Gas",52711,"Mineral Products",5,38966677173,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,33225362,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,834249718.9999999,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,2613990,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,58917547,2023
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,451039584,2023
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,1054468,2023
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,8146,2023
"Inorganic chemicals",628,"Carbon",62803,"Chemical Products",6,861938943,2023
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,88172862,2023
