"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Edible fruits, nuts & fruit peels",208,"Melons",20807,"Vegetable Products",2,266685304,2023
"Edible fruits, nuts & fruit peels",208,"Apples and Pears",20808,"Vegetable Products",2,867498688,2023
"Edible fruits, nuts & fruit peels",208,"Pitted Fruits",20809,"Vegetable Products",2,684364029,2023
"Edible fruits, nuts & fruit peels",208,"Other Fruits",20810,"Vegetable Products",2,1169575694,2023
"Edible fruits, nuts & fruit peels",208,"Frozen Fruits and Nuts",20811,"Vegetable Products",2,256922898,2023
"Edible fruits, nuts & fruit peels",208,"Preserved Fruits and Nuts",20812,"Vegetable Products",2,11132432,2023
"Edible fruits, nuts & fruit peels",208,"Dried Fruits",20813,"Vegetable Products",2,214831691,2023
"Edible fruits, nuts & fruit peels",208,"Citrus and Melon Peels",20814,"Vegetable Products",2,2961485,2023
"Coffee, tea, mate & spices",209,"Coffee",20901,"Vegetable Products",2,1049341901,2023
"Coffee, tea, mate & spices",209,"Tea",20902,"Vegetable Products",2,89417772,2023
"Coffee, tea, mate & spices",209,"Mate",20903,"Vegetable Products",2,731898,2023
"Coffee, tea, mate & spices",209,"Pepper",20904,"Vegetable Products",2,53237966,2023
"Coffee, tea, mate & spices",209,"Vanilla",20905,"Vegetable Products",2,10185776,2023
"Coffee, tea, mate & spices",209,"Cinnamon",20906,"Vegetable Products",2,14745438,2023
"Coffee, tea, mate & spices",209,"Cloves",20907,"Vegetable Products",2,958276,2023
"Coffee, tea, mate & spices",209,"Nutmeg, mace and cardamons",20908,"Vegetable Products",2,2992246,2023
"Coffee, tea, mate & spices",209,"Spice Seeds",20909,"Vegetable Products",2,7794385,2023
"Coffee, tea, mate & spices",209,"Spices",20910,"Vegetable Products",2,58074268,2023
"Cereals",210,"Wheat",21001,"Vegetable Products",2,6696945160,2023
"Cereals",210,"Rye",21002,"Vegetable Products",2,7521866.999999999,2023
"Cereals",210,"Barley",21003,"Vegetable Products",2,26798255,2023
"Cereals",210,"Oats",21004,"Vegetable Products",2,9417232,2023
"Cereals",210,"Corn",21005,"Vegetable Products",2,14058773639,2023
"Cereals",210,"Rice",21006,"Vegetable Products",2,2057211416,2023
"Cereals",210,"Sorghum",21007,"Vegetable Products",2,1326724911,2023
"Cereals",210,"Buckwheat",21008,"Vegetable Products",2,86143269,2023
"Products of the milling industry",211,"Wheat Flours",21101,"Vegetable Products",2,137693000,2023
"Products of the milling industry",211,"Cereal Flours",21102,"Vegetable Products",2,116230942,2023
"Products of the milling industry",211,"Cereal Meal and Pellets",21103,"Vegetable Products",2,108549625,2023
"Products of the milling industry",211,"Processed Cereals",21104,"Vegetable Products",2,130059972,2023
"Products of the milling industry",211,"Potato Flours",21105,"Vegetable Products",2,122235358,2023
"Products of the milling industry",211,"Legume Flours",21106,"Vegetable Products",2,100985216,2023
"Products of the milling industry",211,"Malt",21107,"Vegetable Products",2,256763940,2023
"Products of the milling industry",211,"Starches",21108,"Vegetable Products",2,195263452,2023
"Products of the milling industry",211,"Wheat Gluten",21109,"Vegetable Products",2,27347822,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Soybeans",21201,"Vegetable Products",2,28091184461,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Ground Nuts",21202,"Vegetable Products",2,646928580,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Copra",21203,"Vegetable Products",2,4753,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Linseed",21204,"Vegetable Products",2,8334335.999999999,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Rapeseed",21205,"Vegetable Products",2,141190038,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sunflower Seeds",21206,"Vegetable Products",2,227388036,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Other Oily Seeds",21207,"Vegetable Products",2,247840391,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Oil Seed Flower",21208,"Vegetable Products",2,405336257,2023
"Oils seeds, oleaginous fruits, grains, straw & fodder",212,"Sowing Seeds",21209,"Vegetable Products",2,840966997,2023
