"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Pickled Foods",42001,"Foodstuffs",4,261897727,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Tomatoes",42002,"Foodstuffs",4,18689930,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Processed Mushrooms",42003,"Foodstuffs",4,164408,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Frozen Vegetables",42004,"Foodstuffs",4,197684852,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Vegetables",42005,"Foodstuffs",4,94008227,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Sugar Preserved Foods",42006,"Foodstuffs",4,5702440,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Jams",42007,"Foodstuffs",4,157571922,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Other Processed Fruits and Nuts",42008,"Foodstuffs",4,436215170,2023
"Preparations of vegetables, fruit, nuts or other plant parts",420,"Fruit Juice",42009,"Foodstuffs",4,59128742,2023
"Miscellaneous edible preparations",421,"Coffee and Tea Extracts",42101,"Foodstuffs",4,551390238,2023
"Miscellaneous edible preparations",421,"Yeast",42102,"Foodstuffs",4,9129076,2023
"Miscellaneous edible preparations",421,"Sauces and Seasonings",42103,"Foodstuffs",4,120330340,2023
"Miscellaneous edible preparations",421,"Soups and Broths",42104,"Foodstuffs",4,8692026,2023
"Miscellaneous edible preparations",421,"Ice Cream",42105,"Foodstuffs",4,10712112,2023
"Miscellaneous edible preparations",421,"Other Edible Preparations",42106,"Foodstuffs",4,676743531,2023
"Beverages, spirits, & vinegar",422,"Water",42201,"Foodstuffs",4,1081871,2023
"Beverages, spirits, & vinegar",422,"Flavored Water",42202,"Foodstuffs",4,42652930,2023
"Beverages, spirits, & vinegar",422,"Beer",42203,"Foodstuffs",4,36871962,2023
"Beverages, spirits, & vinegar",422,"Wine",42204,"Foodstuffs",4,3637243,2023
"Beverages, spirits, & vinegar",422,"Vermouth",42205,"Foodstuffs",4,29031,2023
"Beverages, spirits, & vinegar",422,"Other Fermented Beverages",42206,"Foodstuffs",4,112614,2023
"Beverages, spirits, & vinegar",422,"Alcohol > 80% ABV",42207,"Foodstuffs",4,118953723,2023
"Beverages, spirits, & vinegar",422,"Hard Liquor",42208,"Foodstuffs",4,195389080,2023
"Beverages, spirits, & vinegar",422,"Vinegar",42209,"Foodstuffs",4,496998,2023
"Food residues & wastes; animal fodder",423,"Animal Meal and Pellets",42301,"Foodstuffs",4,521700579,2023
"Food residues & wastes; animal fodder",423,"Bran",42302,"Foodstuffs",4,348433111,2023
"Food residues & wastes; animal fodder",423,"Starch Residue",42303,"Foodstuffs",4,69939121,2023
"Food residues & wastes; animal fodder",423,"Soybean Meal",42304,"Foodstuffs",4,1086382378,2023
"Food residues & wastes; animal fodder",423,"Ground Nut Meal",42305,"Foodstuffs",4,10799575,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues",42306,"Foodstuffs",4,752529803,2023
"Food residues & wastes; animal fodder",423,"Wine Lees",42307,"Foodstuffs",4,11.000000000000002,2023
"Food residues & wastes; animal fodder",423,"Other Vegetable Residues and Waste",42308,"Foodstuffs",4,38960027,2023
"Food residues & wastes; animal fodder",423,"Animal Food",42309,"Foodstuffs",4,312203066,2023
"Tobacco & substitutes",424,"Raw Tobacco",42401,"Foodstuffs",4,1130235795,2023
"Tobacco & substitutes",424,"Rolled Tobacco",42402,"Foodstuffs",4,88112413,2023
"Tobacco & substitutes",424,"Processed Tobacco",42403,"Foodstuffs",4,228764752,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Salt",52501,"Mineral Products",5,372835885,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Iron Pyrites",52502,"Mineral Products",5,365009,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sulphur",52503,"Mineral Products",5,212386914,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Graphite",52504,"Mineral Products",5,2596889,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Sand",52505,"Mineral Products",5,6448791,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quartz",52506,"Mineral Products",5,237945292.99999997,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Kaolin",52507,"Mineral Products",5,57380489,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Clays",52508,"Mineral Products",5,175004424,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Chalk",52509,"Mineral Products",5,138519,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Calcium Phosphates",52510,"Mineral Products",5,254750,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Barium Sulphate",52511,"Mineral Products",5,233365179,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Siliceous Fossil Meals",52512,"Mineral Products",5,1167774,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Pumice",52513,"Mineral Products",5,53357239,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Slate",52514,"Mineral Products",5,6614869,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Marble, Travertine and Alabaster",52515,"Mineral Products",5,41042048,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Granite",52516,"Mineral Products",5,691908124,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gravel and Crushed Stone",52517,"Mineral Products",5,87353092,2023
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,4290829,2023
